Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80
13;8.05;7.55;8.05;10.45;10.45;10.15;9.85;11.35;10.15;8.25;1.775077463;2.884874347;2.925884482;1.751113931;4.701084981;3.322002408;1.899315666;4.303080292;2.151952602;2.171474154;120.4655449;154.3231843;164.5387823;103.8775298;123.7238703;53.19909182;-166.9149401;13.16427807;12.61544441;102.5001884
15;8.383333333;7.816666667;7.983333333;10.45;10.31666667;10.21666667;9.383333333;11.08333333;10.08333333;8.25;1.199822591;2.260684271;3.996648461;2.489018849;5.73761848;4.044377245;2.598460717;3.857159213;1.950056129;2.494147978;129.8590854;155.9238558;172.0624673;125.7600797;117.613058;80.94479284;-168.7336489;28.56861879;30.1073977;108.9146908
21;8.483333333;7.083333333;7.85;9.016666667;9.95;9.85;6.55;10.15;10.31666667;7.916666667;1.281306774;2.717625243;5.105087039;4.831108842;7.648935225;5.637084247;3.320142822;2.367475258;3.339908038;2.302414764;141.9368311;138.2710749;165.3029503;125.9747001;126.0801066;107.1084427;98.23725383;94.45036697;101.21541;151.2181687
24;7.616666667;6.783333333;7.283333333;7.45;9.716666667;9.916666667;5.95;9.783333333;9.716666667;7.616666667;1.734204597;2.970593493;5.089003954;5.919712602;8.000804702;6.50015373;3.204583878;2.755802035;4.709633717;2.570501817;133.0181963;146.4779091;165.5480805;121.1756258;129.7413213;114.8104936;73.49488094;108.4208122;114.3670222;151.209756
1;7.25;6.75;7.05;6.85;9.65;9.95;5.85;9.65;9.45;7.45;1.924162155;2.994478252;4.809833677;6.234171958;7.984616459;6.636904399;3.001882743;2.868396765;5.06164005;2.671216951;136.6846843;151.0383179;166.6571663;121.4208521;133.9343909;117.0669555;72.95340207;109.1297919;114.3877457;151.6120803
12;5.35;4.783333333;3.416666667;4.55;9.783333333;10.21666667;5.916666667;9.55;9.05;5.383333333;2.704544578;3.41001476;3.440303981;3.307659147;6.979307618;5.995199732;4.555764085;4.61640986;4.297363932;1.70302077;49.07543981;133.0522854;100.2856443;95.90201023;110.4307893;97.54121455;28.06781881;98.00085486;111.3167108;140.261575
15;5.75;5.65;3.75;4.75;9.55;10.65;6.25;8.816666667;9.15;4.783333333;3.154415353;3.690769795;3.122567645;2.959605013;8.154878002;7.924653138;5.153973426;6.142065653;5.384871489;2.624089607;56.33963419;131.7926414;92.42547098;57.32204519;106.2765724;98.00568758;31.30437762;101.9514636;107.9706895;124.254618
21;4.65;5.016666667;2.15;4.85;7.15;9.016666667;4.983333333;5.15;7.783333333;0.816666667;4.935265138;3.956801106;2.834865351;4.703006017;6.208507176;9.50378212;5.97030635;6.40333081;7.274360792;4.295723375;49.104468;116.2706515;122.5628649;46.44249579;90.66736717;73.42043287;49.86578884;88.04881842;84.57207178;112.754374
22;3.05;4.25;3.95;4.25;4.55;4.95;2.35;6.15;4.55;4.05;1.850108105;1.570986951;5.13484177;4.58855097;4.86655936;10.61829553;2.699666646;7.498173111;7.821285061;4.017175625;90.6193897;158.3340413;-21.11762252;26.11830951;66.12118934;51.50030602;75.19162296;2.675426656;19.33844667;3.425088103
2;2.183333333;3.383333333;3.583333333;3.15;3.116666667;4.35;0.416666667;4.616666667;3.35;2.983333333;3.107374347;2.788862542;1.664016913;4.025534706;6.046109688;10.21350391;3.49301644;7.13064456;7.668349641;3.174752216;110.6545639;159.6694918;-12.03862237;54.20501349;100.3186865;51.84102513;107.1880676;28.96276089;40.38069823;31.13162059
3;2.016666667;3.116666667;3.516666667;3.25;2.883333333;4.25;0.283333333;4.283333333;3.15;2.616666667;3.023933752;2.826361786;1.741307637;4.119530273;6.402333613;11.24497645;3.96209505;7.798704498;8.207120052;3.434028485;112.4766924;158.4324757;27.31934046;63.61612602;96.60112954;50.402188;107.2594759;31.95521511;41.62465736;40.09689537
4;1.85;2.85;3.45;3.35;2.65;4.15;0.15;3.95;2.95;2.25;2.940493156;2.86386103;1.818598361;4.213525839;6.758557538;12.276449;4.431173659;8.466764435;8.745890464;3.693304753;114.2988208;157.1954595;66.6773033;73.02723855;92.88357257;48.96335086;107.3308842;34.94766934;42.86861649;49.06217014
5;1.383333333;2.25;3.15;2.816666667;2.316666667;3.983333333;-0.183333333;3.416666667;2.716666667;1.55;2.956080859;3.249659361;1.744585174;4.263210397;6.637863556;11.69996112;3.926638266;8.127751232;8.532535331;3.604778233;114.0244215;155.5596103;70.96308939;78.02802306;101.8595627;51.99488685;102.9297867;40.25969857;45.88382243;61.42563623
10;0.95;0.95;2.55;2.25;1.85;4.05;1.25;3.65;2.85;0.65;3.743220539;3.834070944;1.640548689;5.890636638;6.970480615;13.26375889;2.975936827;7.837327351;9.984973711;3.916031154;106.4500062;147.6778062;134.5060831;95.84608966;104.115987;52.19700069;103.8027656;47.84433492;55.81656434;82.22165496
11;1.416666667;1.383333333;2.616666667;2.516666667;2.716666667;4.85;2.116666667;4.45;3.55;0.95;3.761765389;3.847884919;2.259436851;5.30069139;6.412184579;12.38869794;2.485776799;6.750404848;9.239864191;3.478718414;104.8648249;148.891453;142.7483979;98.7222721;101.2890688;53.95637037;105.6677812;46.39452096;56.5347449;97.26575393
20;3.35;1.883333333;1.05;1.916666667;2.483333333;5.45;3.65;3.65;2.916666667;-0.45;5.073049866;4.3445958;4.557756679;6.585985479;7.372791765;10.8243683;4.804558158;6.479651212;9.445068444;5.057751443;53.9437542;147.0014109;152.6566983;92.04046936;108.9943842;58.35453766;54.24639403;89.8978768;66.07852939;110.0295853
8;2.483333333;2.516666667;-0.05;1.55;2.883333333;4.116666667;4.416666667;2.816666667;2.083333333;-1.116666667;7.05055723;4.258902764;1.074399378;7.996095453;6.951552664;10.70102385;7.802069428;8.675668711;8.787815001;4.741787694;38.34103416;100.799701;-2.743125507;38.95974218;98.17972868;47.24090183;37.01550257;54.6679054;46.5377363;74.65173907
13;5.15;4.45;2.55;4.05;5.45;6.25;6.35;5.75;4.15;2.35;6.220651091;3.851752848;2.778380823;8.654524828;6.474967181;11.12190631;5.73321027;9.267065339;10.84743749;6.766394904;30.31610643;47.94644738;31.45889292;32.73522627;51.39546986;34.00440531;18.40334608;23.93737852;42.87060948;26.79226392
22;3.95;4.15;3.55;4.75;6.75;5.95;3.35;5.65;5.55;3.75;8.602627506;5.004967532;6.410491401;12.16391795;11.05135738;13.70328793;7.692203845;12.89139636;12.05555888;10.31698115;20.83667536;50.10648457;29.12405349;37.88737729;25.915835;20.32604119;37.28702024;27.73784051;31.67288703;31.88764829
10;3.15;3.15;5.25;5.25;4.55;5.25;4.35;4.85;4.15;4.75;4.502499306;3.379127106;11.57335301;10.67844558;5.197922662;13.26431679;6.260175716;10.01235237;13.14391114;8.194449341;29.98163937;101.6092112;5.503696716;16.09279918;25.28325966;14.18291364;34.32468689;10.0079798;12.74630178;1.888188007
11;3.95;3.983333333;5.783333333;5.416666667;5.25;5.616666667;5.05;5.25;4.65;4.716666667;3.965368555;3.317551855;9.959733951;9.309859021;4.476579071;11.53572023;5.436273594;9.876340493;12.08794617;6.556319886;36.81227524;92.84321191;4.83293006;17.27785285;31.54390204;11.94464267;30.38430076;8.704132353;9.877138652;1.142338611
21;4.716666667;4.95;6.15;5.65;7.85;5.05;4.316666667;4.583333333;4.183333333;4.816666667;3.177234328;3.079519058;2.312788121;7.633194865;9.199580601;10.24206613;3.451435889;7.634153691;7.08927433;6.501127303;49.46818752;109.4636449;57.29853785;41.07209147;63.81889218;81.83775038;77.15908497;53.07960821;50.69662983;42.71805911
24;4.516666667;4.483333333;5.75;4.783333333;7.75;7.616666667;3.516666667;6.483333333;3.783333333;4.483333333;3.68798394;3.065682214;2.424907275;7.730500883;9.641709604;15.73412145;4.430293273;9.538453761;8.709861423;6.588977974;33.18856153;99.73445883;30.74304774;32.67939098;34.39259018;51.69507288;60.73054631;55.73820623;89.93481292;37.40749782
2;4.083333333;4.083333333;5.15;4.383333333;7.583333333;8.95;3.25;7.65;4.85;4.483333333;4.077157287;3.262785575;3.321033039;8.636704021;10.61218928;18.29679509;5.163541047;12.35914719;11.64184909;7.613358767;31.27275238;94.31811727;13.00411631;25.5795955;24.89884451;26.35573214;54.14623033;46.40232269;81.9503073;30.5164601
5;3.083333333;3.416666667;3.55;3.983333333;7.283333333;7.616666667;3.183333333;8.35;7.716666667;4.75;4.704325248;3.600974579;5.207952518;10.54084802;11.60175354;17.00662179;6.051985138;16.47216349;16.62438397;10.04137249;39.90708414;92.78122027;11.13539303;23.20724279;15.68326182;-15.65553363;50.48153016;28.10661157;28.15340101;21.1862445
6;2.616666667;3.083333333;2.75;3.716666667;7.116666667;5.883333333;2.916666667;8.45;8.183333333;4.75;5.030865669;3.716766236;5.352111991;10.49750972;9.765482679;14.29610383;6.303754763;16.50349368;17.50784993;9.975272507;40.56159572;92.43732546;10.65019014;25.54798302;10.30146215;-35.67411319;47.33904107;26.57640617;18.81810488;20.35002396
14;4.783333333;4.883333333;4.883333333;5.55;5.15;6.383333333;5.883333333;4.95;4.883333333;5.683333333;0.725003171;1.718138871;5.282250398;7.754471219;2.290814118;4.855024039;3.378751391;9.425152186;8.367633608;7.45151942;23.82686586;89.96987369;5.905264235;12.37306196;-153.5345676;-5.590225917;8.348892419;-39.60646402;-31.07353901;-2.431792348
18;3.65;4.216666667;5.283333333;5.016666667;5.216666667;5.45;5.216666667;3.416666667;3.616666667;5.15;1.470323243;2.17974532;5.314068232;5.137079721;3.448593608;3.847346485;2.024461781;5.51661368;7.34434455;3.251812104;83.36668106;136.8119394;15.26275988;20.34887394;48.9254774;-6.315729718;60.6932277;-7.411352331;-10.27202426;-90.21076201
20;3.283333333;3.85;5.316666667;4.883333333;5.316666667;5.083333333;5.25;3.083333333;2.816666667;4.75;1.699683077;2.474651578;4.145761184;3.990018658;4.257642235;2.715421051;1.440963558;4.77040438;6.552509517;1.720233067;95.93936376;150.6214736;13.90867843;32.14222371;147.5787681;-2.775734311;94.24758753;9.279707336;-13.01212317;-34.07116522
21;3.316666667;3.85;5.283333333;4.916666667;5.383333333;5.116666667;5.35;3.016666667;2.683333333;4.55;1.771484094;2.530625832;3.343795617;3.774089147;4.615284469;2.273311421;1.278805162;4.714837354;6.158797039;1.737527498;91.25907224;150.9878286;13.78111338;35.89142799;137.7774012;5.402594022;102.0715094;12.61255162;-19.41078586;62.09402786
2;3.95;4.116666667;5.216666667;5.116666667;5.716666667;4.616666667;4.683333333;2.95;2.583333333;4.316666667;2.488785884;3.109482831;1.067231649;2.700159;3.335931067;2.558173788;1.986905865;2.187532388;3.690899715;1.604674436;123.6348588;151.055055;153.713677;89.43814927;123.9942523;105.627071;-69.08258895;30.73265644;-26.13487406;79.40577458
9;3.15;2.516666667;3.516666667;4.15;5.85;3.116666667;3.216666667;2.583333333;2.083333333;4.35;2.810728584;3.459938462;3.719711732;3.97774284;6.086193003;7.185526885;2.020970005;4.943066407;2.192284294;2.343248152;76.63530233;151.0238572;154.7491263;119.3558004;135.6861595;127.2931356;62.71077788;137.8246323;93.67871605;106.8630278
14;4.216666667;3.683333333;4.95;4.516666667;7.05;3.816666667;5.083333333;4.75;2.383333333;5.383333333;2.771155046;3.453751212;2.719362384;5.07239282;7.669342799;6.368989049;1.678070038;5.00960505;4.772863346;3.90322965;78.97218936;149.8549965;154.2810885;100.7373176;116.8723539;115.6961833;23.56382342;101.1833949;119.7767174;75.0484232
15;4.383333333;3.916666667;4.85;4.383333333;6.85;3.883333333;5.116666667;4.65;2.416666667;5.416666667;3.086907885;3.596233785;2.750732952;5.602077197;7.768626153;6.336751652;1.370189422;5.621551633;5.379373369;3.718660382;78.97973288;148.2099765;154.3646005;102.7380622;112.4694231;113.5462815;28.32776168;97.47733534;126.3729016;83.90278992
21;3.25;3.75;3.55;3.816666667;5.416666667;5.083333333;4.516666667;4.083333333;0.95;4.55;4.387273742;4.04731302;2.981204277;7.019016805;5.828016664;6.267828955;4.437865128;7.092889127;7.238254054;5.718454798;68.91210294;138.005366;112.9367253;92.68618358;102.4487675;91.63388945;76.43454571;89.82740309;123.2379671;97.11198898
1;4.75;5.05;2.65;5.25;5.55;5.55;5.25;5.15;2.45;2.65;5.312664115;3.248630481;2.630304165;6.48748025;4.052505398;5.633702158;5.585525938;6.53179914;4.962751253;5.720874059;35.9639405;99.92624551;127.7412492;56.82433138;125.965005;47.44582046;65.68338783;77.6234225;97.52598002;88.99842756
13;5.25;3.65;4.05;5.85;7.45;6.15;7.45;6.95;5.55;4.35;3.964063572;3.328257803;1.76;5.626091005;3.471310992;1.352479205;4.55702754;4.729524289;2.313201245;2.204109798;42.34174777;123.3558459;0;26.15515196;131.4964684;-128.3951645;18.95182941;3.636788881;-73.68034958;41.13701713
19;5.35;5.05;5.35;6.85;6.85;5.05;5.65;5.25;3.65;4.65;3.459624257;3.964454565;0.659241989;5.034957795;5.828078586;4.485287059;4.69843591;2.835912552;4.594529356;2.209547465;54.885872;147.6729059;67.71441235;40.65066627;145.2737581;164.8793256;52.34962064;6.072456407;-156.3920439;75.5864023
21;6.083333333;5.783333333;5.416666667;7.116666667;6.65;5.316666667;5.783333333;5.25;3.383333333;4.583333333;3.675790537;3.669524226;0.833406663;3.951740573;6.282933511;5.250577605;4.523696843;2.070727561;4.205250403;2.571060876;61.17216476;141.7568163;71.2001604;48.63425337;139.9184964;159.1913262;67.61206681;21.65761602;-171.4639652;86.58384429
24;6.316666667;5.616666667;5.25;7.45;7.616666667;5.05;6.05;5.383333333;3.183333333;4.483333333;4.316319867;3.958939393;1.307029647;3.338164719;6.594783526;6.439363478;3.361669524;1.582014282;3.261182596;2.300762478;55.15752788;112.6045366;-94.9218133;61.07372882;133.5074275;156.8039799;80.06268656;43.88746117;39.30503664;104.0319849
6;3.916666667;3.55;4.916666667;6.783333333;7.55;4.45;5.716666667;5.216666667;3.016666667;3.216666667;5.739285903;4.903685355;1.678144541;3.990281048;8.419221834;8.658944116;6.010113241;3.685532594;5.761132764;3.567503994;62.21260563;120.2759709;139.4637824;67.43841339;116.3734781;142.7764598;36.96353792;122.6707867;143.2288502;129.9361286
12;7.283333333;6.65;5.683333333;6.183333333;9.283333333;7.05;5.75;6.95;4.883333333;3.85;6.099720053;4.308881501;3.051569159;5.678279059;6.285788165;7.897166403;6.084331502;5.218454082;7.119224201;4.643819088;37.33039775;89.29002861;126.5498469;67.15057056;91.32794024;107.1150585;62.64019298;103.3203593;117.5727985;116.6958665
17;7.383333333;8.283333333;5.916666667;7.183333333;10.25;8.483333333;7.316666667;6.683333333;5.216666667;4.75;5.415720876;5.054949012;3.16982752;6.5174055;6.644596123;7.755886684;6.508169409;7.315389402;7.992973481;4.824929341;19.69402346;39.80094585;128.6927822;36.26197079;52.46234836;85.60823746;38.0286131;93.35164936;110.3208035;106.782878
24;7.816666667;8.483333333;5.283333333;8.183333333;11.48333333;10.25;6.983333333;7.05;6.45;6.983333333;5.390013195;4.238209591;3.50103065;7.300459154;6.672632238;8.812410598;5.035671345;8.238055667;7.718148866;4.767890708;31.54540784;64.98775849;89.22784138;33.07420195;15.16170343;38.06991251;60.60887402;76.41372502;72.37330916;53.96008915
8;7.616666667;8.183333333;6.816666667;8.916666667;11.48333333;10.88333333;8.15;10.11666667;9.583333333;8.416666667;4.382710442;3.467587566;6.007375243;8.470890241;5.309599298;8.101237997;6.431532305;9.57852216;8.248805576;5.415200653;47.27249389;110.3287607;27.5242693;29.19915558;83.49074378;29.07552448;39.32792412;26.26274049;25.44114755;13.01681585
9;7.783333333;8.216666667;6.983333333;9.083333333;11.51666667;11.01666667;8.25;10.48333333;9.816666667;8.383333333;3.791800471;3.376383202;6.147510931;8.18437219;5.496533275;8.840621608;5.523909346;10.14822087;8.754575571;5.683654762;51.41886123;117.8318471;24.63745734;29.8139591;81.01132265;32.386555;44.31619654;23.143476;23.09273724;13.80669569
15;9.383333333;9.683333333;9.083333333;10.48333333;13.38333333;12.21666667;9.816666667;12.08333333;11.05;9.45;2.813520561;3.006386191;4.44944018;5.819817184;5.789858179;9.402503593;2.842637755;9.7028455;7.759144998;5.635087568;76.23671613;138.536505;46.24383153;40.73162349;86.96634357;42.34572205;51.5354276;26.78357967;30.08669178;27.02068536
21;8.75;9.05;8.75;11.05;11.55;11.91666667;8.016666667;10.85;10.65;8.716666667;4.288846227;3.913310548;2.624052864;5.481881356;7.923276066;10.41372996;4.125884549;10.06803042;8.449755678;3.754606216;75.11807494;134.887696;80.91442606;69.85171016;105.4186809;45.8199358;81.91190295;32.10097353;34.61785849;52.7121984
22;8.55;8.95;8.65;11.05;11.35;11.95;7.95;10.75;10.45;8.55;4.828799023;4.008004491;2.376552124;5.668174309;8.528129924;11.37735031;4.25442123;10.71718247;8.842499647;3.817184827;71.52752939;126.7841256;83.23382518;75.59600947;98.7001908;44.96439045;85.28109442;29.14807185;31.11933042;57.5172956
24;8.55;8.75;8.716666667;10.85;12.35;11.95;7.75;10.88333333;11.05;8.483333333;5.222570136;4.257135219;2.216933532;6.225790352;7.134164015;9.752711096;4.246394681;9.682786032;8.808728422;3.596720412;61.51930161;117.6698694;92.58329513;74.06021566;102.6173563;51.85262355;79.61548473;32.96209863;26.91718023;68.06058984
11;8.116666667;7.016666667;7.316666667;8.116666667;10.05;10.61666667;9.416666667;11.05;11.35;7.15;5.028872405;3.386285605;4.446079159;8.446091025;6.200658791;9.444369893;6.469036944;9.795476574;9.402148645;4.811709603;31.53095591;112.0187381;25.41958894;19.5919424;13.90582995;17.31208423;34.81628094;31.38442944;18.43153706;36.65894013
22;8.85;8.95;8.35;9.15;9.75;10.75;8.85;9.85;10.15;7.55;3.387742611;3.06897377;2.176074447;3.886502284;5.986192446;10.15675637;4.243218118;8.064818659;9.656966397;2.745906044;67.06789956;135.5280567;52.65615911;71.23871585;75.29053889;42.48618976;73.57235901;29.4893343;23.88417495;56.88865804
1;8.85;8.65;8.65;9.55;10.45;10.05;8.45;9.75;8.85;7.95;3.124243909;3.367729205;2.186915636;4.218649073;4.811330377;8.012646255;4.020957597;7.632227722;8.313873947;3.994508731;65.8140642;136.9251837;153.0834454;52.12501635;86.06710373;56.34959725;84.14762101;38.7770493;26.19520728;72.51762482
5;8.383333333;8.116666667;7.883333333;9.216666667;9.95;9.65;8.35;8.783333333;8.083333333;6.95;3.180713275;2.960406641;3.272577478;4.357785184;5.214400466;9.592875761;3.598151989;8.439762213;8.193876375;3.869619887;54.7059119;128.8243131;139.2868296;54.73897428;90.07979214;46.72587872;74.06524323;46.68742294;44.86729081;71.45665673
10;8.15;7.35;7.05;8.45;9.65;9.95;8.85;9.45;8.65;6.05;2.817800561;3.123475628;2.692582404;4.296382199;5.777283098;10.56318607;3.160268976;8.454306595;8.615195877;3.65;64.34432927;141.3688396;141.9383858;42.45310216;92.87726281;50.49305875;70.01689348;39.96176093;41.42366563;85.75780721
11;8.316666667;7.65;7.216666667;8.85;10.51666667;10.48333333;9.283333333;10.21666667;9.316666667;6.65;2.533531587;2.903806248;2.510612217;3.455082844;5.496936569;9.82122862;2.16390346;7.852510132;8.052145601;3.283333333;71.53434725;142.3279307;150.2273668;56.03398159;95.69574053;51.0330264;-11.08545875;37.56844896;43.22033135;90.10434171
14;8.75;8.383333333;7.55;9.716666667;11.88333333;11.51666667;10.35;11.55;10.45;7.816666667;2.234056844;2.698861316;2.489798231;2.166259788;5.703050206;8.948341885;0.474870332;6.955753251;7.320499404;2.76877396;86.51822589;145.2016161;160.2737453;91.85417447;104.3762569;52.62101827;-64.30287316;37.42555271;47.29214572;98.31382793
15;8.85;8.516666667;7.55;9.783333333;11.51666667;11.48333333;10.55;11.35;10.25;7.783333333;2.50312005;2.933255143;2.832924619;2.560035443;6.469856901;9.559370054;0.778568237;7.262589296;7.71495376;2.98754792;87.12206856;146.1571195;153.7421616;100.5126085;107.4198178;53.12907484;44.68441687;42.06928038;47.77062864;97.83024514
16;8.95;8.65;7.55;9.85;11.15;11.45;10.75;11.15;10.05;7.75;2.772183255;3.16764897;3.176051007;2.953811098;7.236663596;10.17039822;1.082266141;7.569425341;8.109408117;3.20632188;87.72591123;147.1126229;147.210578;109.1710425;110.4633787;53.63713142;153.6717069;46.71300806;48.24911156;97.34666236
1;8.75;8.45;6.95;8.35;9.35;10.75;8.25;10.05;9.45;5.35;5.270370006;4.124669684;5.049405906;7.029174916;8.168096473;7.687086574;3.578407467;5.058112296;6.211875723;4.115883866;65.08818807;121.4163957;158.8728753;96.78126602;124.0208035;87.53958546;82.77568431;79.2898851;72.67348702;123.8058944
5;7.683333333;7.45;5.783333333;8.483333333;8.55;10.15;8.283333333;9.25;8.25;4.683333333;5.199391368;4.894431309;4.986972072;7.357264276;9.096894172;9.260796476;4.803033425;7.226491295;7.852109167;5.454448856;74.80174481;140.1980929;141.6342928;85.9005885;119.671794;81.14578098;78.13039253;93.70582751;76.46630079;117.1117323
8;7.05;6.183333333;4.316666667;8.216666667;7.983333333;10.61666667;7.783333333;8.316666667;7.95;3.95;5.404579959;5.177737248;4.369989394;6.367011796;8.909465147;8.902026997;4.781075865;8.005640837;7.928292606;5.570327676;66.38938933;138.0850618;134.9261712;73.01953196;119.0612597;81.17318045;71.9016618;99.47185951;79.98576809;113.994813
9;7.55;6.516666667;4.383333333;8.683333333;8.016666667;10.68333333;8.616666667;8.583333333;8.05;4.15;5.802793971;5.216058187;4.241356776;6.585446521;8.828335207;10.03424061;4.905199938;8.414591605;8.830690251;5.573178364;67.70579106;136.1184343;136.2934418;70.64033622;112.6292913;77.36720723;70.52613664;95.54772741;77.82484948;109.2149014
2;7.716666667;8.683333333;5.616666667;10.18333333;10.01666667;10.18333333;7.583333333;8.416666667;8.883333333;4.35;6.743502692;4.038691043;2.906280596;5.744403166;5.594933762;9.867112207;6.803276812;7.574221309;6.728961076;4.061455277;37.02910419;77.81514548;106.6398296;32.58579796;61.79793796;50.6335149;39.47392457;57.57685914;46.23709542;104.2862672
7;6.95;6.95;4.95;7.95;8.65;10.05;7.55;8.85;8.85;4.55;6.668770501;4.351471016;3.316051869;9.838013011;6.260838602;9.745198818;7.894529752;6.735317364;8.427200009;5.799672405;41.16976047;63.08163914;48.66778806;53.22328508;76.98480529;47.37036747;41.19958002;59.78030267;38.88278922;68.87737523
22;5.65;6.05;6.35;6.95;9.95;10.15;6.25;9.45;9.05;6.25;8.93174675;5.166236541;7.637813823;13.66693089;14.74262528;21.37006551;7.202360724;15.74639641;16.48898117;12.05174261;29.80853441;67.70431855;21.4252938;38.94134164;34.49851499;29.55200053;43.08709956;32.97352917;48.71274169;35.10107328
24;6.05;6.316666667;6.35;7.216666667;10.28333333;9.95;6.183333333;9.85;9.916666667;6.316666667;8.788292043;5.676154101;7.697735901;13.31605204;8.584400669;17.44980449;6.945815939;15.5615719;16.52761388;10.55024413;31.53322546;67.07701023;22.26349906;32.21183943;29.42674255;5.30252901;42.49959981;28.78955308;31.28197644;29.96822988
9;6.65;6.55;7.083333333;7.683333333;10.35;9.45;7.25;9.95;8.283333333;6.816666667;7.150843183;4.375555219;5.334773169;9.28994319;9.8456043;11.70508214;6.418694761;11.23040725;9.89213964;7.637363381;42.527157;98.24148418;17.94874465;35.91990458;63.71371653;57.48194667;45.91510402;29.91176508;32.08557514;33.73966638
12;8.883333333;8.05;9.416666667;9.683333333;11.81666667;11.05;9.783333333;10.81666667;9.883333333;8.35;6.845001404;3.946256094;3.992586356;9.508114476;8.268332083;13.46777448;5.280998236;11.25582148;9.685866854;6.849322746;41.12076128;89.81076096;23.14362261;31.70488742;62.76398361;47.94423116;35.36193813;31.40658589;52.16425894;33.41427337
2;7.116666667;7.516666667;10.35;8.45;10.31666667;11.61666667;7.716666667;10.88333333;11.85;7.116666667;7.549635048;4.195075535;2.333748849;7.563109645;9.398772561;13.49532002;4.844626154;12.34938524;12.3804007;6.009034318;34.32952591;87.12817668;98.09541533;35.9179595;69.15916186;48.48787202;50.14772209;38.95174397;48.55445047;41.50970425
7;6.15;6.65;7.75;6.45;10.35;11.35;6.45;9.95;10.85;5.15;8.236601241;5.391335642;5.240238544;9.734644318;8.392591971;13.3347141;8.527133164;11.91731933;11.81832899;7.902436333;42.83521085;88.72460892;-0.546698862;52.4708827;42.77884871;36.27693715;31.37860207;46.18994893;50.73447064;50.18514573
9;6.483333333;6.45;6.616666667;7.25;10.21666667;11.15;6.916666667;10.01666667;10.98333333;5.95;7.861734594;4.881128021;6.102712715;10.81016472;10.24627403;15.22782123;7.470792377;14.84646591;14.13317745;8.972953604;38.51987555;85.5213245;8.125919698;43.96269566;33.95808638;26.86339612;38.12384626;35.51703781;38.08953416;38.16324534
10;6.65;6.35;6.05;7.65;10.15;11.05;7.15;10.05;11.05;6.35;7.674301271;4.626024211;6.533949801;11.34792492;11.17311505;16.17437479;6.942621983;16.31103921;15.29060169;9.50821224;36.36220791;83.91968229;12.46222898;39.70860213;29.54770521;22.15662561;41.49646836;30.18058225;31.76706592;32.15229514
13;9.25;9.35;9.35;8.85;10.75;11.15;9.75;11.85;11.85;7.95;6.170907551;4.065279818;4.193149175;8.833419496;7.689895968;12.98941492;6.054717169;10.95898718;12.68186106;6.813904901;21.284158;38.30762964;22.28351494;12.620267;25.16543276;21.68673617;31.90507557;23.5006503;9.714855769;15.05599657
14;8.916666667;9.05;9.516666667;8.416666667;10.51666667;10.75;9.316666667;11.58333333;11.41666667;7.683333333;5.621821357;3.901870695;3.714375412;8.292023063;7.469930645;13.50797966;5.967076753;11.08710387;12.8129453;6.67841693;25.52484781;36.81289198;20.18984057;12.17309786;23.08516998;15.78508226;30.90687577;20.90128681;11.12343424;14.00021706
16;8.25;8.45;9.85;7.55;10.05;9.95;8.45;11.05;10.55;7.15;4.52364897;3.575052447;2.756827887;7.209230195;7.03;14.54510914;5.791795922;11.34333725;13.07511377;6.407440987;34.00622742;33.82341666;16.00249183;11.27875958;18.92464442;3.981774433;28.91047616;15.70255983;13.94059117;11.88865804
17;7.916666667;8.216666667;9.883333333;7.45;9.683333333;9.316666667;8.316666667;10.55;10.25;6.95;3.675606028;3.089484436;2.602091455;6.718955364;6.288290842;11.90931962;4.920106573;10.59977502;11.26860675;5.343334167;45.45743003;56.63720235;36.98003763;12.15756043;37.30129764;15.73883859;36.57483542;20.09217156;11.79560114;18.77683854
18;7.583333333;7.983333333;9.916666667;7.35;9.316666667;8.683333333;8.183333333;10.05;9.95;6.75;2.827563086;2.603916425;2.447355023;6.228680533;5.546581685;9.273530101;4.048417225;9.856212782;9.46209974;4.279227347;56.90863264;79.45098804;57.95758344;13.03636127;55.67795087;27.49590274;44.23919467;24.48178329;9.650611111;25.66501905
19;7.25;7.75;9.95;7.25;8.95;8.05;8.05;9.55;9.65;6.55;1.979520144;2.118348413;2.29261859;5.738405702;4.804872527;6.637740579;3.176727876;9.112650547;7.655592727;3.215120527;68.35983525;102.2647737;78.93512925;13.91516212;74.0546041;39.2529669;51.90355392;28.87139503;7.505621081;32.55319955
8;6.483333333;6.283333333;5.916666667;7.116666667;7.683333333;5.916666667;5.216666667;6.516666667;5.35;5.283333333;4.083824619;4.282505801;5.078279647;6.281326099;8.961866573;8.422346866;3.940086649;5.44620881;7.307468334;4.064480444;79.46161177;133.4817748;147.5950243;93.8626918;115.3027632;98.56938857;69.7957404;100.2805227;87.53895374;115.4774169
